period,segment,reported_segment_label,sales_usd,operating_profit_usd,operating_margin_pct,filing_period,filing_date,source_url,source_path,source_sha256,table_index,reported_basis,history_authority,reported_ttm_margin_pct,net_cumulative_catchup_adjustment_usd,catchup_neutral_operating_profit_usd,catchup_neutral_ttm_margin_pct
2020Q3,newport_news_shipbuilding,Newport News,1358000000.0,79000000.0,5.817378497790869,2020Q3,2020-11-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000039/hiiq32020earningsrelea.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2020-11-05_0001501585-20-000039_EX-99.1_hiiq32020earningsrelea.htm,4a351d0d12da955e03b25847fdd33034597b7f607cf7f1f9c18751473a6b72e7,11,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,4.5672615620802155,,,
2020Q4,newport_news_shipbuilding,Newport News,1750000000.0,128000000.0,7.314285714285715,2020Q4,2021-02-11,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000003/hiiq42020earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2021-02-11_0001501585-21-000003_EX-99.1_hiiq42020earningsrelease.htm,ce9d0413699ea40a04ede23ee92ff51c1fd9ff3fab0de6da2aec4c3e0dace6d4,11,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,4.182373003051517,,,
2021Q1,newport_news_shipbuilding,Newport News,1407000000.0,93000000.0,6.609808102345416,2021Q1,2021-05-06,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000014/hii2021q1earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2021-05-06_0001501585-21-000014_EX-99.1_hii2021q1earningsrelease.htm,c2bf1d6afa665ab9e6e6331de0a1728b72b773eece4ca1a3d987833c6a8eaf49,10,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,4.0979244278871745,,,
2021Q2,newport_news_shipbuilding,Newport News,1363000000.0,76000000.0,5.575935436537051,2021Q2,2021-08-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000027/hii2021q2earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2021-08-05_0001501585-21-000027_EX-99.1_hii2021q2earningsrelease.htm,497a2b73a082c8eca48684484f43c0883682822d39ac284c3f23da38201746c4,10,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,6.3967335828513106,,,
2021Q3,newport_news_shipbuilding,Newport News,1354000000.0,88000000.0,6.499261447562777,2021Q3,2021-11-04,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000034/hii2021q3earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2021-11-04_0001501585-21-000034_EX-99.1_hii2021q3earningsrelease.htm,7e596583de14f1b5e1714e6176197d0f6f5fbf58b634622f53e603a1aa20bde1,11,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,6.5543071161048685,,,
2021Q4,newport_news_shipbuilding,Newport News,1539000000.0,95000000.0,6.172839506172839,2021Q4,2022-02-10,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000004/hii2021q4earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2022-02-10_0001501585-22-000004_EX-99.1_hii2021q4earningsrelease.htm,16806c4afb800a60874caa081d378f70c373d51d373314c5a054e72df708bb6b,11,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,6.215786685502383,,,
2022Q1,newport_news_shipbuilding,Newport News,1390000000.0,81000000.0,5.827338129496403,2022Q1,2022-05-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000011/hii2022q1earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2022-05-05_0001501585-22-000011_EX-99.1_hii2022q1earningsrelease.htm,f9a87909fbf6691bb78f3353e1e8bdb076c53cb71ed7ab3bc1a84cfa2dca4e44,11,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,6.021962451292951,,,
2022Q2,newport_news_shipbuilding,Newport News,1433000000.0,94000000.0,6.559665038381018,2022Q2,2022-08-04,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000024/hii2022q2earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2022-08-04_0001501585-22-000024_EX-99.1_hii2022q2earningsrelease.htm,8f89ec6976a19d4a076a8216abf0e05c0b745079390fcfc2c79da69ee7be077e,11,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,6.263121063680896,,,
2022Q3,newport_news_shipbuilding,Newport News,1445000000.0,102000000.0,7.0588235294117645,2022Q3,2022-11-03,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000032/hii2022q3earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2022-11-03_0001501585-22-000032_EX-99.1_hii2022q3earningsrelease.htm,5eb713a93b11d939105c5d3e2a38b1fc207a7e0e6280d6d7c2e92b05e9914a40,9,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,6.40606164973308,,,
2022Q4,newport_news_shipbuilding,Newport News,1584000000.0,80000000.0,5.05050505050505,2022Q4,2023-02-09,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000007/hii2022q4earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2023-02-09_0001501585-23-000007_EX-99.1_hii2022q4earningsrelease.htm,01d4fcdac111828bf23b354aac3c9175125409f4943b5ac3a256a3ca46219513,9,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,6.100478468899522,,,
2023Q1,newport_news_shipbuilding,Newport News,1506000000.0,84000000.0,5.577689243027888,2023Q1,2023-05-04,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000014/hii2023q1earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2023-05-04_0001501585-23-000014_EX-99.1_hii2023q1earningsrelease.htm,e74480cf13137080f1a65ff2ae5319a68557aed5b1e2f5a09dc995cdaf3b762a,9,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,6.032171581769437,-9000000.0,93000000.0,
2023Q2,newport_news_shipbuilding,Newport News,1509000000.0,95000000.0,6.295559973492379,2023Q2,2023-08-03,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000024/hii2023q2earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2023-08-03_0001501585-23-000024_EX-99.1_hii2023q2earningsrelease.htm,756cdd7a4f0e7e90f6b2bf5d59d7bcd4a62ddcf67a34c48228bab30606d01574,9,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,5.972865651886168,0.0,95000000.0,
2023Q3,newport_news_shipbuilding,Newport News,1453000000.0,90000000.0,6.194081211286993,2023Q3,2023-11-02,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000030/hii2023q3earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2023-11-02_0001501585-23-000030_EX-99.1_hii2023q3earningsrelease.htm,e2d36dc345c09085e61dadf1a1e9054cc772db6836ec335b6bcc96ae83c4dd09,9,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,5.76668869795109,-6000000.0,96000000.0,
2023Q4,newport_news_shipbuilding,Newport News,1665000000.0,110000000.0,6.606606606606606,2023Q4,2024-02-01,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000005/hii2023q4earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2024-02-01_0001501585-24-000005_EX-99.1_hii2023q4earningsrelease.htm,a4820233db4b90b13c468a83841e9bbd976d7cb9a8ca51bb71961e1bef43664e,9,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,6.179683678460786,24000000.0,86000000.0,6.032936572639818
2024Q1,newport_news_shipbuilding,Newport News,1434000000.0,82000000.0,5.718270571827057,2024Q1,2024-05-02,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000011/hii2024q1earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2024-05-02_0001501585-24-000011_EX-99.1_hii2024q1earningsrelease.htm,946aaa0632bd5132395e037ef9571c4a834320b7db5892396488c6068c1e4011,9,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,6.220095693779904,-12000000.0,94000000.0,6.121102128361657
2024Q2,newport_news_shipbuilding,Newport News,1535000000.0,111000000.0,7.231270358306189,2024Q2,2024-08-01,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000034/hii2024q2earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2024-08-01_0001501585-24-000034_EX-99.1_hii2024q2earningsrelease.htm,ede2a686eb16d1cf047a45f1020ddffb3198e88c028e9661bdeee77263f4432b,9,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,6.45638245441104,10000000.0,101000000.0,6.1935271890915065
2024Q3,newport_news_shipbuilding,Newport News,1412000000.0,15000000.0,1.0623229461756374,2024Q3,2024-10-31,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000040/hii2024q3earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2024-10-31_0001501585-24-000040_EX-99.1_hii2024q3earningsrelease.htm,211594c1978545ed97c7efa4cb8d6b48cf159807a3b8e2b0a2a6d3a1f345d871,11,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,5.259675818723123,-78000000.0,93000000.0,6.185908038372478
2024Q4,newport_news_shipbuilding,Newport News,1588000000.0,38000000.0,2.392947103274559,2024Q4,2025-02-06,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000004/hii2024q4earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-02-06_0001501585-25-000004_EX-99.1_hii2024q4earningsrelease.htm,0561dd5b76aacefca396e29d14e37366ce07a54b0e9a7bc4241dd8e9dcfd179f,10,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,4.121293348969677,-74000000.0,112000000.0,6.701289998324677
2025Q1,newport_news_shipbuilding,Newport News,1396000000.0,85000000.0,6.088825214899714,2025Q1,2025-05-01,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000035/hii2025q1earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-05-01_0001501585-25-000035_EX-99.1_hii2025q1earningsrelease.htm,e49b548d3cfb0cd12acee825dcf2fa95b6cc81929197a986c3ac0461dd0cb785,9,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,4.198280222559434,-6000000.0,91000000.0,6.693643567695161
2025Q2,newport_news_shipbuilding,Newport News,1603000000.0,82000000.0,5.115408608858391,2025Q2,2025-07-31,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000097/hii2025q2earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-07-31_0001501585-25-000097_EX-99.1_hii2025q2earningsrelease.htm,a720e693850daaeee45a8460b4673ef68d18f2522aead5e4b6da4a7e75f8063c,9,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,3.6672778796466075,-17000000.0,99000000.0,6.584430738456409
2025Q3,newport_news_shipbuilding,Newport News,1617000000.0,80000000.0,4.94743351886209,2025Q3,2025-10-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000109/hii2025q3earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-10-30_0001501585-25-000109_EX-99.1_hii2025q3earningsrelease.htm,b3bad45a197ca86f3a80a786df2d3ebe6d321c0857ac3ba921c15577ea8605ac,9,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,4.593810444874275,-13000000.0,93000000.0,6.366860090264345
2025Q4,newport_news_shipbuilding,Newport News,1891000000.0,84000000.0,4.4420941300899,2025Q4,2026-02-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000004/hiiq42025earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2026-02-05_0001501585-26-000004_EX-99.1_hiiq42025earningsrelease.htm,a75b2819b9738b0cc1ff19610cc24aede58f165412bc80baaae6720c421ad493,10,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,5.086829568157369,-28000000.0,112000000.0,6.070385738435531
2026Q1,newport_news_shipbuilding,Newport News,1665000000.0,88000000.0,5.285285285285285,2026Q1,2026-05-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000027/hii2026q1earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2026-05-05_0001501585-26-000027_EX-99.1_hii2026q1earningsrelease.htm,82938c39c73524d6ea623e3fa239799b2db3a434148fc9b6dccebe17aec9d21e,9,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,4.929161747343565,-9000000.0,97000000.0,5.917945690672964
2026Q2,newport_news_shipbuilding,Newport News,1849000000.0,111000000.0,6.003244997295836,2026Q2,2026-07-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000045/hii2026q2earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2026-07-30_0001501585-26-000045_EX-99.1_hii2026q2earningsrelease.htm,7597b77e8082170248de963248d8e2ef5284b65aab82cdef97390d89abce8e09,9,AS_REPORTED_CURRENT_PIT,AS_REPORTED_PIT_HISTORY,5.169467388208488,8000000.0,103000000.0,5.767587581885502
